n_features,n_samples,corr_Ytrue_Ynoisy1,corr_Ytrue_Ynoisy2,corr_Ynoisy1_Ynoisy2,corr_pred0_Ytrue,corr_pred_Ytrue,corr_pred_Ynoisy1,corr_pred_Ynoisy2,iteration_corr_pred_Ytrue,iteration_corr_pred_Ynoisy1,corr_pred_Ytrue_optimal
38,7600,0.7898493071722268,0.9139955502203788,0.7159955043062649,0.8894293121414201,0.9205445064183572,0.7046374228021577,0.8432331277329257,"[0.9214189881974226, 0.9403526401555183, 0.9359026248232512, 0.9451915220345438, 0.9457089519116679, 0.9440640227572055, 0.9423835441832024]","[0.7802468805672893, 0.7817356265516512, 0.7688304544059905, 0.7744340153812375, 0.7735668210386405, 0.770806023762564, 0.7678728381931754]",0.9615085948727344
62,12400,0.9081062414609622,0.6238823945656037,0.5684389029133169,0.8972477367854481,0.9272963962168608,0.8256453334704359,0.566746567859731,"[0.9176463420162462, 0.9324847203391935, 0.9343305102895709, 0.934320613648086]","[0.8564363630299716, 0.8632073186727836, 0.8610594162999097, 0.8593825887798694]",0.9350980370851514
68,13600,0.7021542354866377,0.641908945557544,0.44772047044242075,0.8113069860045365,0.871050886304638,0.6063000735654283,0.5638434089163539,"[0.8561115735023158, 0.8830335396201799, 0.8927525817375164, 0.897216218452317, 0.8972723271356391, 0.8950919795598028, 0.8949354559523062, 0.8916620525999097, 0.8898271136499056, 0.8905567754995726, 0.88830221373341, 0.8890177398491854, 0.8856152269335182, 0.8879231118235152, 0.8849721228673598]","[0.6905106736116613, 0.6946529469868088, 0.6862598532694844, 0.6851487217820788, 0.6792141356913965, 0.6738472634712359, 0.6711778897663112, 0.6666660882740956, 0.6657399062591566, 0.6640287834418559, 0.6617130490579475, 0.66271931513, 0.6575918996204487, 0.6601254245653322, 0.6573805738447046]",0.9356701007171982
57,11400,0.6492458730911914,0.8329546006881581,0.5379214783983052,0.7918688138934017,0.8496767885257128,0.53358869677568,0.6844793252479968,"[0.86095858344816, 0.8800804628461915, 0.8980901286116995, 0.9055050982193569, 0.9046384703353987, 0.9054916813191232, 0.9046245557819133, 0.9043429336821109, 0.9050069559711322, 0.9027385941777274, 0.9039754733686081]","[0.652167040340812, 0.6381928242764157, 0.6494036162171959, 0.641963065575674, 0.6374938306397704, 0.6338603030129988, 0.6304359920687289, 0.6286679763719656, 0.6286976765625509, 0.6259789698025888, 0.6256483644246762]",0.927764019254798
11,2200,0.44726430598013656,0.9994753158290369,0.44662365991396036,0.841437299221572,0.8934610999161146,0.47689704108934433,0.8926954745379051,"[0.857489101793188, 0.8873284652695063, 0.8855974127255924, 0.8895543179297187, 0.8965826779894396, 0.8963789246396788, 0.8968844388136894]","[0.4743930566525725, 0.47760692575903907, 0.45861007675004756, 0.46872247748199347, 0.4631768228874843, 0.4618651325809102, 0.4569461499842544]",0.9748530111791616
59,11800,0.7755553891970848,0.9661942370012424,0.7473155583980418,0.8136735293873625,0.8527502456689154,0.6445702029993995,0.8185262940923741,"[0.8884154365820989, 0.890504042181995, 0.9031217550190618, 0.9106527254840474]","[0.7331365419593363, 0.7136338778596452, 0.7181241418797752, 0.7244218962569475]",0.8795874760668829
24,4800,0.8372352308169522,0.8549850898707705,0.7126170591153493,0.9232384317175052,0.9456377408764466,0.7897607522147453,0.7987415036094353,"[0.9328561648582596, 0.9426307303366124, 0.946036823171496, 0.9459546557040099, 0.947484114566493]","[0.8238452152056069, 0.820997585764349, 0.8215223117335129, 0.8171931618860238, 0.817720805809771]",0.9684800213073422
38,7600,0.9956641032405918,0.9131143559152184,0.9091486605115817,0.9424133122570797,0.9063536550696754,0.9033098306671842,0.8184877597244778,"[0.9647363215562353, 0.9559704366207278, 0.9536684543975411, 0.9520471569263685, 0.909375071531538, 0.9061356412102963, 0.9268366949271902, 0.9160602473881406, 0.9036284280037385]","[0.9624200449304371, 0.9533475999914303, 0.950828025880792, 0.9491540881526999, 0.9066928557659916, 0.9037412475040286, 0.9240409669262417, 0.9133074823354126, 0.901132476637696]",0.8999598134418036
91,18200,0.6549380563232463,0.7847110338066886,0.519807357395631,0.7259530858193911,0.7997095592171597,0.5172461953865267,0.6223714228921696,"[0.7709162700936598, 0.7986499246354534, 0.81783287228876, 0.8205151322616739, 0.818213771898247, 0.8156799806849103, 0.8182738329878346, 0.8169396398218286]","[0.635410065721828, 0.619352230751708, 0.6187853356963642, 0.6084959206231708, 0.6043159245892742, 0.5978916984864769, 0.5957071842910557, 0.5935259509063717]",0.8904732638397316
44,8800,0.4822655417526356,0.5411747548595316,0.2621974536959744,0.6997143143939233,0.8383778363843709,0.37003686498462307,0.4256340628132631,"[0.7578057461795296, 0.8103725810071087, 0.8416143890507191, 0.8470981670085722, 0.8564178710408856]","[0.4959282642918392, 0.48860047777553006, 0.5007017607328821, 0.48875852139497744, 0.4819064268761143]",0.9443517108003329
99,19800,0.7660581635031641,0.984278967664895,0.7546831339049827,0.8568078192886392,0.8989508328135051,0.6760488341485431,0.8864994987924008,"[0.8754315036026393, 0.8934850739996381, 0.8999305012903043, 0.9050880934526496, 0.9045615516114485, 0.9027373396021056]","[0.7460366313103691, 0.7388041068431781, 0.7380064918531912, 0.7383905025168394, 0.7364151691041761, 0.7296439168468595]",0.9217702026219039
61,12200,0.9624793652724386,0.7172049463743948,0.6876267978482262,0.9286162175808959,0.9299488694628607,0.8902642427664199,0.6413276997324705,"[0.9463844011948318, 0.9459514361236719, 0.9520398189440415, 0.9451879820443059, 0.940470752458985, 0.9426052543834108]","[0.9202261223798913, 0.9181743834307672, 0.9229042299766864, 0.9147389933171732, 0.9095809095823263, 0.911589978558452]",0.9474452637465504
99,19800,0.4503420681382233,0.5965897471927405,0.2667016559545888,0.6803645012526603,0.7727150299249281,0.34301936972393177,0.439867584049747,"[0.740736853526529, 0.7804632485510752, 0.7924376349626766, 0.8034712584682612, 0.8147232309390379, 0.8117391441137887]","[0.46767132221924623, 0.4867031195932957, 0.4845096745157689, 0.4730664414363489, 0.4692282380505905, 0.4618915388601203]",0.9086431909912481
76,15200,0.47536592638701136,0.7633088059730151,0.36049655357450877,0.773648439454655,0.8622533496758534,0.4059936919811802,0.6395186888614262,"[0.7869573324518604, 0.8280537758654923, 0.8471739303990427, 0.8537317511398147, 0.8615623959555745, 0.8633215378183883, 0.8653412501132883]","[0.4905493466034341, 0.5071846044634085, 0.5103341784668853, 0.49765504677411987, 0.49223430829598036, 0.48502012771297154, 0.48200356754981943]",0.9482999029247129
39,7800,0.7711340533568305,0.5749379448919165,0.4428094867045419,0.8636344323544063,0.9122133770766654,0.6803326781017411,0.5164766189925614,"[0.8953704454200644, 0.9186929262156163, 0.9255213293736564, 0.9277696328759215, 0.9267684577232764, 0.9253769114743674, 0.9277545473392508, 0.9269423050306658, 0.9270091398502389]","[0.7638688632615509, 0.7615221646006186, 0.7597121501843012, 0.7608895964089109, 0.7533094311888765, 0.7502397027435008, 0.7499145311346013, 0.7501071389130184, 0.7484728552950868]",0.9496000055540421
39,7800,0.437511906867329,0.5018170281454503,0.21462624229322036,0.5894658142711324,0.7705968389069642,0.34413236778563805,0.3433657805712336,"[0.605950740407365, 0.640465308832216, 0.6965684246773938, 0.7050859889865921, 0.7129561893263188, 0.708705600337418, 0.7115394240685874, 0.7133866536518836]","[0.4288911532279792, 0.37766009136977896, 0.40580547618153917, 0.39748115888619595, 0.3894810608960056, 0.38172957501596133, 0.3761112226677156, 0.37810941013455773]",0.872865990578143
15,3000,0.9917369047101466,0.4435546896167265,0.43863272505377093,0.9290533121952039,0.9207352455534401,0.9078603399119639,0.44850824520192134,"[0.9572739170260933, 0.9516886641459668, 0.9491128112851601, 0.944851490150463, 0.9407871532195554, 0.9417557083617468, 0.9410597048636463, 0.9367489528124717]","[0.9523482514528698, 0.946467137316821, 0.9435049703679118, 0.9387257628448902, 0.934213766053356, 0.9351327805693459, 0.9342819281617971, 0.9298087385801054]",0.9342975624964909
59,11800,0.6294558583353043,0.9960938190602591,0.6286611212538904,0.7905878962966522,0.8810140897335824,0.5648818711465904,0.8785220025149576,"[0.811646755240693, 0.8651249777850085, 0.8808836807949467, 0.878585521816589, 0.8856232199781022, 0.8827988436471998]","[0.610567152872806, 0.6133833688858648, 0.6198776461352956, 0.6078411486511168, 0.6077238812207071, 0.5998365487672909]",0.9315800318173889
74,14800,0.5390587721295172,0.7093659462428114,0.37147573210069834,0.7419669857190428,0.8229594487714145,0.4426912753167862,0.5741326826837512,"[0.7703176560748418, 0.7969268947828883, 0.8375839137247757, 0.839291676386106, 0.8411781809891343, 0.8451988212812611, 0.8463534210910496, 0.8396971522134407, 0.8405747532467547]","[0.5323431418182258, 0.5342684792792245, 0.5407831418069801, 0.5277352155259162, 0.5258777384245067, 0.5237836667479212, 0.5196564475651974, 0.5129339920019753, 0.5126137717923799]",0.9369592203440665
25,5000,0.8782611193112755,0.9543839365169783,0.8386306228596673,0.7249225885714741,0.7394016137475646,0.6850596399295064,0.7263879869882863,"[0.8538003497317077, 0.8813051057442576, 0.860604597782405]","[0.7720333052635635, 0.800901175787774, 0.7700952291433316]",0.8642391536212112
81,16200,0.6465752489534211,0.6480389599823821,0.4185868341105165,0.7865121412929779,0.8623041004066921,0.5652948601476738,0.5635193074188338,"[0.8118296733520682, 0.8462335013631868, 0.8642109343784639, 0.862971836968476, 0.8679580713286273, 0.863116074012744, 0.8665990654104516]","[0.6058833785543143, 0.6202619114725232, 0.6205024775596716, 0.6059780138762348, 0.6078169829549354, 0.5975964134221857, 0.6003487113777053]",0.9294018351001654
55,11000,0.6506433934111945,0.979725911909286,0.6389567306183258,0.7924817712098239,0.8676635888789199,0.5734475753414178,0.8483973915887246,"[0.8251371990885856, 0.8662215741039347, 0.8763704080191724, 0.8753344076340936, 0.8799968409485567, 0.8766771555738199]","[0.6190276655976523, 0.6402900204652584, 0.6381937463124612, 0.6300147619193334, 0.6296692535257655, 0.623705742471367]",0.9377544405849902
87,17400,0.6370511241699998,0.711379168591701,0.45782488207786454,0.7638867001996702,0.8377897906182642,0.5258131264082382,0.5901055751294314,"[0.8125964285077355, 0.8434371160566562, 0.8582258927444635, 0.8623416961304871, 0.8620540494787519, 0.8642292401762, 0.8642889189861871, 0.861998974660291, 0.8619407654145664, 0.86306820033718]","[0.6023728637548678, 0.6137267224229981, 0.6144407855650307, 0.6113300214718203, 0.6005662202783737, 0.6001719870969471, 0.5979454684963748, 0.5944852910914391, 0.5937589302245588, 0.5925973432861581]",0.8883199081466977
28,5600,0.6333926507571392,0.883779987835962,0.5609297582493671,0.8774299774237747,0.9054060278667719,0.6203571695901808,0.8016056419030821,"[0.8666080194081653, 0.8905899195120646, 0.8948184460684834, 0.9051404655661727, 0.902797013112346]","[0.6337268380220425, 0.6403081111326832, 0.6347094354070864, 0.6433430472444662, 0.6334654925442651]",0.9556956415120764
42,8400,0.9613574069449429,0.7983592757832677,0.7693341050521973,0.8245445450435828,0.8340504466983067,0.8036670804865235,0.7022943264116884,"[0.954739768687483, 0.9563757484110035, 0.9527199118847929, 0.9578652061261512, 0.9587427070993843, 0.9575441059634858, 0.9520598218111104]","[0.9286745482171322, 0.927102936428937, 0.9208979283670935, 0.925551843691338, 0.9253752487159871, 0.9239675128285278, 0.9181361467060376]",0.8399824484705951
25,5000,0.9997193352646674,0.7511574166848922,0.7507511920515257,0.8979394067032206,0.923005948503008,0.9228251324523215,0.6545921869706705,"[0.9083921559612398, 0.9124212575428363, 0.9332353962774408, 0.9304897193546581, 0.9028699211176372, 0.9084565034323984, 0.9047407116885291]","[0.9083018062217303, 0.9121639562183084, 0.9330110274435167, 0.9302417139743989, 0.9025293289270082, 0.9082015257068141, 0.9044824891440123]",0.8876261343517001
73,14600,0.9997777642046914,0.9769964654470673,0.9767429973426527,0.9186176735967363,0.9219106895590986,0.921436082222258,0.8989657101637097,"[0.9416509109009824, 0.9366373041662595, 0.929913940918369, 0.9321065442460633, 0.9312732699833184, 0.9290453062614925, 0.9286303618706055, 0.9271888089727788, 0.9268635990030011]","[0.9415899376036727, 0.9365129507102211, 0.9298169735945477, 0.9319702493208221, 0.9311531807111119, 0.9289367450444197, 0.9284977856728697, 0.9270710454684887, 0.92672872714335]",0.9210545069621596
49,9800,0.6712151561064841,0.9540388378681179,0.6402007087038049,0.7937092291781727,0.876949632718215,0.5405986970503912,0.8374415031412249,"[0.8541060487333066, 0.8828430130565662, 0.9040241191352607, 0.906837981074303, 0.9058173140122388, 0.9071714128452715]","[0.6459350076908563, 0.6719810255928415, 0.6587584623853104, 0.6602882684673177, 0.65203144211781, 0.6528148022239977]",0.9558712021071292
81,16200,0.6004623609525324,0.8366738547785234,0.5018805542709561,0.7580057835574974,0.8535887309068801,0.48317532126767904,0.7023452504335147,"[0.8029047091618867, 0.8445927041109207, 0.8619197947654231, 0.8709895311288123, 0.8759127538185244, 0.8754026677833955, 0.8734370672553493, 0.8769764404354254, 0.8779107092087047, 0.8779495719709076, 0.8765532388021248, 0.8765279057800114]","[0.5717395059990228, 0.5904820135635329, 0.5924108795563832, 0.5921125717364798, 0.5857874951941615, 0.5824607452425093, 0.5782196116203222, 0.5772503575311282, 0.5765245603116247, 0.5754731033363073, 0.5728707575766236, 0.5716385067982526]",0.91102250654989
49,9800,0.899599656180821,0.6223589720164993,0.5645593872986461,0.8631699768503036,0.8933120752003209,0.8057731576715914,0.5643060879878027,"[0.9066294142738485, 0.9131905462345563, 0.9171998722521992]","[0.8462284239703849, 0.8399867507197037, 0.8445069388245463]",0.8900547337918939
97,19400,0.7466530399832932,0.6507908608297742,0.4867102122519358,0.8539992616177938,0.9057448827443373,0.6632845019370008,0.5696611903452663,"[0.8865034169154413, 0.9087336094674541, 0.9180517141117839, 0.9225304260537153, 0.9225000223593814]","[0.7194671793100499, 0.7318590705570114, 0.7328888322543333, 0.730398413529527, 0.7273911481491315]",0.9494490827842699
98,19600,0.7101782121358577,0.5924701100264853,0.41798425421034135,0.7618952302205461,0.8255019892708804,0.5651382071412325,0.48684090385784873,"[0.8288887834710776, 0.8590340291489809, 0.8676066800627866, 0.8677635416836293, 0.8675309610236093, 0.865047761499176, 0.8640898765111225, 0.8669844500098836, 0.8646780569600784, 0.8633244403515672, 0.8630055219307393, 0.8630297719825082, 0.861249818972036]","[0.6696011230470539, 0.6788226677640106, 0.6812182346664415, 0.6699845071171001, 0.6654147673395007, 0.6588740487349415, 0.6570509604202898, 0.6581821317047648, 0.6557887474222361, 0.6526387796056445, 0.6513067326872843, 0.650633324338759, 0.6483624753925348]",0.8938766545053314
90,18000,0.8710819062133457,0.4901798520681372,0.43024339991297966,0.9043796523798806,0.9387710657727216,0.8141378781289165,0.4422769775749439,"[0.9152031508112303, 0.926099984570315, 0.9436515583390463, 0.9369527167603341, 0.9364378081686192]","[0.8217127765955545, 0.8286576613539179, 0.8405595724780852, 0.8328785810250743, 0.8281497164500563]",0.9628413232472299
20,4000,0.8600948012556405,0.849511608241821,0.7289652525322194,0.510641146548277,0.6304078686455743,0.4876325260465204,0.5144884623944315,"[0.5642861379593327, 0.8370750454624141, 0.5608502689689129]","[0.5216764451787986, 0.7438979899339193, 0.5050105049665554]",0.550230876507239
34,6800,0.44947387853051624,0.9882459986421241,0.4476255859961313,0.7604080454035393,0.8579128067110892,0.4046503640475341,0.8457101910661268,"[0.7816174645572057, 0.8250845606489524, 0.8542943400534042, 0.8584539219192113, 0.8636693394784937, 0.8655561800952357, 0.8656214608133485, 0.8671939684578709]","[0.46229768624805445, 0.4865189098407113, 0.47531673166723964, 0.47408606870648035, 0.47261119441651755, 0.47110099207018796, 0.4637161150721154, 0.4613559983716804]",0.967267907922269
20,4000,0.6415624332415835,0.9079699026889692,0.5786309795028919,0.7343255576533517,0.8724020858012234,0.5251246492791322,0.7691255823169576,"[0.8450648137624571, 0.8956127801452274, 0.9101914653530135, 0.9148701247706279, 0.9158078474915711, 0.9183645808379015, 0.9170951349104114, 0.9172832425673175]","[0.6219122810463322, 0.6216288071204387, 0.6186986567572955, 0.6180140577693232, 0.6152269600132131, 0.6145234743378142, 0.6137563699703941, 0.6101885946046026]",0.8902675572064589
81,16200,0.7880341132827321,0.4999638900853163,0.39189697791983835,0.7904514734418131,0.8179671872230411,0.656479662593483,0.4076414117963419,"[0.8500578966334971, 0.8797174518320497, 0.8823395236662188, 0.8799857066014032, 0.881496259842776, 0.8805897853912051]","[0.724049188342884, 0.7431670258740698, 0.7404148461781512, 0.7310865137314617, 0.7302110773456482, 0.7270114363139886]",0.8434725410317936
58,11600,0.9960185471421917,0.5278393154976706,0.5263741501338293,0.9572321202596249,0.9609770046983931,0.956971151530926,0.5340831952688017,"[0.9601085971930219, 0.9642189549623464, 0.962592590093232, 0.9602478589514665, 0.9594666853067786]","[0.9573523096559928, 0.9614078196454925, 0.9596857525701146, 0.9572424913399133, 0.9564665078002852]",0.950181039760944
71,14200,0.6853382826370878,0.7766196697683205,0.5329526776236435,0.8119572665303115,0.8557124750390646,0.6159781899288383,0.6877715287861786,"[0.8346455294831175, 0.8685781299257328, 0.8916422092836234, 0.8911948538958534, 0.8919671518324765, 0.8945261919176581, 0.8931653840017068, 0.8900121198084682]","[0.6708105200450903, 0.6671336858983548, 0.6795865199837283, 0.6677805190825323, 0.6583248884917866, 0.6596687364941769, 0.6549728416728916, 0.6499331222961865]",0.9151469198049224
59,11800,0.4715241545381685,0.6109812755598852,0.286946065088048,0.7616001614222551,0.8516406688757606,0.37355039644955573,0.5083813160478005,"[0.7895549748334315, 0.8287515188774244, 0.8409846714605645, 0.8524902781572139, 0.8534676006060298, 0.858799438916602, 0.8631776253785186, 0.8630487652022771, 0.8632460858860023, 0.8661711199672093, 0.8664888003232681]","[0.49679107829131325, 0.5003104381232935, 0.5087610399302109, 0.4999690333020912, 0.4907791874141786, 0.49000739033043594, 0.48852533774583407, 0.4827734135606403, 0.482921248429702, 0.4813067100933449, 0.47704073241617084]",0.9534632453965523
12,2400,0.8921847375851281,0.9978865148855635,0.889834302242765,0.9271535880463334,0.9522622916960715,0.8520404518269107,0.951112097854369,"[0.9396794835284084, 0.9516379419341776, 0.9537914389683686, 0.952528840976168, 0.9499814652816956, 0.9540319741156265, 0.952286686980952]","[0.8658736763789739, 0.8738596920214995, 0.8734139745746823, 0.8694690757674814, 0.8648484505035741, 0.8677089596065721, 0.8657315518739752]",0.9608429947524119
80,16000,0.7816128308891627,0.9672785071248351,0.7564197108444382,0.8498972082409249,0.89361156538621,0.7028389694692301,0.8649734172247004,"[0.8971345071722756, 0.915610861016649, 0.9271441487793419, 0.9294924721884678, 0.9311739525202387, 0.9331702202253201]","[0.7588018109789, 0.7585060874844987, 0.7637491933823136, 0.7596282923589466, 0.7571344117277916, 0.7558845513373832]",0.9240392161049891
93,18600,0.7881879896175701,0.4903923624181861,0.3932309602668628,0.8678880634745603,0.9059599034196834,0.712190923992934,0.433819983679323,"[0.8721409099684947, 0.887765116167492, 0.9063051713034236, 0.9030899268245451, 0.9011561120015231, 0.9012293181383718, 0.9023745413513239]","[0.7404672377858862, 0.7474433672410636, 0.7534932216543635, 0.7488518769234743, 0.7438050790932241, 0.7401255280885074, 0.7412725591079066]",0.9403293985384715
44,8800,0.5760307214047453,0.72141075354694,0.4229149105508446,0.7100329306315366,0.8063023331801122,0.45869691849304217,0.5458439669006615,"[0.7705258610115588, 0.8119595072228043, 0.8167073407970926, 0.8279629856848415]","[0.5443767021238204, 0.5537054934548991, 0.55588884940158, 0.546328366894653]",0.9061931686382423
81,16200,0.9276997902557846,0.7924514511361698,0.7361629512838783,0.8757990059419052,0.9003181387932276,0.8409964840064377,0.7194877665237818,"[0.8973931266674986, 0.9163476573582279, 0.9133549590769446, 0.9147462397141104, 0.9121261714126888, 0.9092243138954368]","[0.8514575644091193, 0.8682993981208346, 0.8611780731042284, 0.8604432041253905, 0.8573364303777603, 0.8541153828713355]",0.9257134514242106
49,9800,0.9624276813814601,0.6803847403464535,0.6506611733143085,0.8748775346157347,0.8954738130008162,0.8582880418597691,0.5857751046499873,"[0.934178211096178, 0.9466264995508832, 0.9400563923181899, 0.94796515941705, 0.9368890548004253, 0.9388155152228713, 0.9378277697252996, 0.9343857296205728]","[0.9063587040258412, 0.9173311965712603, 0.9087059559447428, 0.9153832586004289, 0.9037103308869756, 0.9055583742139897, 0.9042486603592941, 0.9005161605843897]",0.9038243269438602
24,4800,0.49241864251018364,0.5308403972111432,0.2690496001099272,0.6735547879593395,0.8190892515207614,0.37953589203505944,0.42617884714608756,"[0.7465456455914431, 0.7856802451795555, 0.7935039193521765, 0.8189622248047524, 0.8297515435931934, 0.8269220164143001, 0.8265870154153794, 0.829703139119496, 0.8268602124188072]","[0.4925274660695751, 0.47867167708418884, 0.47602699657939607, 0.4794988660822713, 0.4825280493239855, 0.46883546021524974, 0.4640198237031169, 0.4613503023780928, 0.45943098545992805]",0.9252485743917613
69,13800,0.7156857929824447,0.9772742289556993,0.7017580359143724,0.8702581686380518,0.9126244522405698,0.6616558849626489,0.8932211474397652,"[0.8857131997634708, 0.9088194427000494, 0.9172777260004084, 0.9187285610721446, 0.918847204294726, 0.9186804865377488]","[0.702491682577593, 0.714409578019062, 0.710690635527509, 0.7098797588847217, 0.7016281094912024, 0.7000400281281774]",0.9446710770313692
25,5000,0.6423960345242387,0.519587799092003,0.34522968573971363,0.882033659459312,0.926228580627656,0.6558813672712037,0.5221016651596209,"[0.8380271263154906, 0.8758442271426206, 0.8815379435049773, 0.8952948561388112, 0.8929509138353068, 0.8965868237720197, 0.9001756997290062, 0.8917281752170823, 0.8959030128350307, 0.8946864348547381, 0.8954459068717504, 0.896316147205052, 0.8945529431449346, 0.8949354545443957]","[0.6136205446405691, 0.6251596848853734, 0.6311242497818361, 0.6187856009619075, 0.611876310173799, 0.6085583959435432, 0.613230261473803, 0.5999122479996168, 0.6001662914459058, 0.5993650182528782, 0.5998115815788707, 0.5992144594928003, 0.5961307261660873, 0.5969630366330347]",0.9665662070448384
23,4600,0.4762433189596096,0.9291412771623969,0.44019999479472016,0.5661309145375825,0.7357202404597022,0.3400736215830577,0.6501037682853009,"[0.7496719528113966, 0.81537565998718, 0.8451227231385925, 0.8560029897997861, 0.8678880705939194, 0.870935007421666, 0.8727655996269896, 0.8740292922338825, 0.8793407314718301]","[0.5033389140846578, 0.4988510499034806, 0.48539638943037744, 0.4862461937318862, 0.47293731140867384, 0.46783427805505984, 0.4665782081668817, 0.46824623603286514, 0.4649155027318713]",0.7920034244966052
87,17400,0.8515369576500171,0.46434201606159803,0.39316846591668253,0.9123822025570637,0.9233348044320877,0.786890976778748,0.451037833472652,"[0.9218099718232586, 0.931747157044142, 0.9370358557295255, 0.9392959891825234, 0.9391186554490927, 0.9356661193514777, 0.9373052068060068, 0.9341462651853744]","[0.8299079273227394, 0.8310120351570605, 0.8300635157583911, 0.8282532116971756, 0.8249187551156454, 0.8196469655356212, 0.8205569682199662, 0.8153344506069096]",0.9538764069342927
65,13000,0.9199180752397642,0.8718881783847429,0.8025344542989652,0.88641260818639,0.8792999402898901,0.8163280287803675,0.7762214291873041,"[0.9326973711829117, 0.9258825436076306, 0.9308189134045035, 0.9346413874835151, 0.9245891407883979, 0.9217376857887619, 0.9237294185156494]","[0.8794392397772406, 0.8685125516577589, 0.8696909699615573, 0.87238450277476, 0.8604798800115291, 0.8564365663407252, 0.8588358259005522]",0.8918550563707223
18,3600,0.6828011289200269,0.7217185630144769,0.49956738470834905,0.764974025476954,0.799261761359582,0.5999150722674058,0.6277561493306834,"[0.829983506530424, 0.8421571788177427, 0.8624855823667708, 0.8737623750767808]","[0.6415113456859481, 0.6202025881728186, 0.620267545453573, 0.6205400726818828]",0.8903140672427092
95,19000,0.4530346718935928,0.46904726402122676,0.20773389427211117,0.6846096992504829,0.8150570469600368,0.37795071202134606,0.374676695562746,"[0.7543620515550501, 0.8141159394241275, 0.8353569954940464, 0.8483626780193954, 0.8553713159283532, 0.856063070936175]","[0.494271803470534, 0.49946149648843746, 0.4937667041531855, 0.4892619306638011, 0.48360879197130885, 0.47685251575836374]",0.9010487219221707
85,17000,0.47891510487490574,0.4843710864867561,0.23436716183041467,0.6947452568410817,0.7889158665941103,0.34253795051934677,0.3624773473786426,"[0.7435785539707479, 0.7870068164748336, 0.8074187475587332, 0.8186465674496952, 0.8213916381805182]","[0.47281323461845504, 0.5093674441889868, 0.48436477529908795, 0.48693943764037606, 0.47437593241189974]",0.8869218085601326
24,4800,0.7278547479650354,0.6475699576133535,0.46847413102629487,0.8591882346199556,0.9078893940921176,0.6500078792521409,0.6060952130773403,"[0.8907748021227132, 0.9141740368133833, 0.924613579428467, 0.923390709629043, 0.9261823723263256, 0.9269264040980296, 0.9286637218956951]","[0.7094867428941043, 0.703341927972886, 0.7084467844341842, 0.7051296907510203, 0.7026506110194672, 0.7003177894801487, 0.7021733627032763]",0.948564256969023
15,3000,0.5937067656409196,0.6237010055624381,0.3757628624767029,0.8095923427616746,0.8446722945504593,0.5565612557521536,0.5989783276200529,"[0.8186373141691523, 0.8234141902180466, 0.849082921827957, 0.852940868070877, 0.8604384451283343, 0.8590409805475804, 0.8640240981086861, 0.8581492153977514, 0.8540350780037174, 0.8534132091727855, 0.8493649508804084, 0.8536681262544217, 0.8529610054257042, 0.8475726810927455, 0.8537150373448392]","[0.5878071123073654, 0.5717303240707547, 0.5770479744899382, 0.5670518359360747, 0.564550584853887, 0.5582577929753432, 0.5615986127319725, 0.5548643403808863, 0.5491839464951135, 0.5468835978429802, 0.545800754035887, 0.5472332567523317, 0.5450034686474363, 0.5345701131315501, 0.5370386915534913]",0.9015315054626463
61,12200,0.4626510548402528,0.4712440519693267,0.2260482841098747,0.6900339799954436,0.8206624958067761,0.37115173756937325,0.37224789659655,"[0.7466420436692514, 0.8072580382915566, 0.824667776394878, 0.8429509099965166, 0.8444483006360298, 0.8458988082854111]","[0.4924406876140315, 0.4847197799478703, 0.4897880871561977, 0.4849532560572612, 0.4784974865730066, 0.4713174402017072]",0.9138563091137697
33,6600,0.6333549406170851,0.4676273216112109,0.293584609479396,0.7173087807068405,0.774221474799319,0.5475192328026375,0.4357526796990612,"[0.8119926481187174, 0.8483380562319524, 0.8569867140554501, 0.84935170004561, 0.8660455920943183, 0.8646081924491986]","[0.623259319391215, 0.6162431831760546, 0.6117206455283895, 0.5933816626283048, 0.6033053643835284, 0.596794933507209]",0.8801705278057732
80,16000,0.5817324971419043,0.5237656009800231,0.3042903083967811,0.7824601935430024,0.8629949419023591,0.4902040815368075,0.42779523439292844,"[0.8306757785635365, 0.8594338165513137, 0.8822818025705679, 0.8823830821383507, 0.8879348458006523, 0.8913764739851724]","[0.593382060093388, 0.586497706138505, 0.5933636622985695, 0.5798582369256636, 0.5746456199101588, 0.5749665054535258]",0.9282969659689551
40,8000,0.967323176660848,0.9741719565709117,0.9418478295474662,0.9372464538372202,0.9479972353183386,0.9165007026987113,0.9222443654684129,"[0.9608425216499916, 0.9629409901198793, 0.9643757045211545, 0.9648074631297954]","[0.9394675267293611, 0.9388173955886197, 0.9400275467310981, 0.939796224515931]",0.9490157832127953
